transaction_id,product_id,staff_id,customer_id,sales_outlet_id,transaction_date,transaction_time,quantity
14127,55,30,5459,5,2019-04-11,09:22:21,1
14128,37,41,8242,8,2019-04-11,09:22:22,1
14128,64,41,8242,8,2019-04-11,09:22:22,1
14129,55,44,8069,8,2019-04-11,09:23:02,1
14130,58,30,5884,5,2019-04-11,09:23:51,1
14131,40,20,437,3,2019-04-11,09:24:14,2
14131,64,20,437,3,2019-04-11,09:24:14,1
14131,57,20,56,3,2019-04-11,09:24:14,2
14132,44,44,8165,8,2019-04-11,09:24:25,1
14133,29,28,5269,5,2019-04-11,09:24:41,1
14134,60,19,0,3,2019-04-11,09:24:56,1
14135,57,41,8318,8,2019-04-11,09:25:29,2
14136,23,19,689,3,2019-04-11,09:25:33,1
14137,58,19,352,3,2019-04-11,09:26:02,1
14138,60,26,0,5,2019-04-11,09:26:14,2
14139,45,26,0,5,2019-04-11,09:26:44,1
14140,45,19,755,3,2019-04-11,09:26:48,1
14141,24,42,0,8,2019-04-11,09:27:22,1
14141,79,42,0,8,2019-04-11,09:27:22,1
14142,60,44,0,8,2019-04-11,09:27:29,1
14143,35,19,362,3,2019-04-11,09:27:44,1
14144,46,28,5106,5,2019-04-11,09:27:59,1
14145,35,28,5600,5,2019-04-11,09:28:29,2
14145,76,28,5600,5,2019-04-11,09:28:29,1
14146,24,20,0,3,2019-04-11,09:28:30,1
14146,75,20,0,3,2019-04-11,09:28:30,1
14147,29,18,0,3,2019-04-11,09:28:32,1
14148,45,28,5831,5,2019-04-11,09:28:44,1
14149,31,19,709,3,2019-04-11,09:29:39,2
14150,54,18,0,3,2019-04-11,09:30:01,2
14151,28,20,0,3,2019-04-11,09:30:27,1
14152,26,26,0,5,2019-04-11,09:30:37,1
14153,25,20,0,3,2019-04-11,09:31:17,1
14153,18,20,0,3,2019-04-11,09:31:17,1
14154,40,44,8241,8,2019-04-11,09:31:20,1
14155,33,19,777,3,2019-04-11,09:31:42,1
14156,34,44,8077,8,2019-04-11,09:31:48,2
14157,48,42,8359,8,2019-04-11,09:31:59,2
14158,45,20,264,3,2019-04-11,09:32:07,1
14159,36,26,5580,5,2019-04-11,09:32:21,2
14160,26,41,0,8,2019-04-11,09:32:36,1
14161,48,42,0,8,2019-04-11,09:33:04,2
14162,24,44,8261,8,2019-04-11,09:33:20,1
14163,38,42,8249,8,2019-04-11,09:33:33,1
14164,49,44,8407,8,2019-04-11,09:33:50,1
14165,60,19,0,3,2019-04-11,09:34:01,2
14166,27,18,0,3,2019-04-11,09:34:56,1
14166,77,18,0,3,2019-04-11,09:34:56,1
14167,33,19,0,3,2019-04-11,09:35:11,2
14168,25,26,5945,5,2019-04-11,09:35:57,2
14169,32,20,0,3,2019-04-11,09:35:58,2
14170,37,26,5330,5,2019-04-11,09:36:36,1
14170,65,26,5330,5,2019-04-11,09:36:36,1
14171,42,20,0,3,2019-04-11,09:37:17,2
14172,27,44,8269,8,2019-04-11,09:38:07,2
14173,27,19,0,3,2019-04-11,09:38:56,2
14174,45,42,0,8,2019-04-11,09:39:06,1
14175,50,18,0,3,2019-04-11,09:39:26,2
14176,57,20,0,3,2019-04-11,09:39:44,2
14177,38,30,5578,5,2019-04-11,09:40:56,2
14177,65,30,5578,5,2019-04-11,09:40:56,2
14178,45,30,5634,5,2019-04-11,09:41:09,2
14179,53,44,8324,8,2019-04-11,09:42:17,2
14180,39,20,24,3,2019-04-11,09:42:51,2
14180,65,20,24,3,2019-04-11,09:42:51,2
14181,46,18,287,3,2019-04-11,09:43:24,2
14182,27,20,254,3,2019-04-11,09:43:35,1
14183,40,41,0,8,2019-04-11,09:44:01,1
14184,32,26,0,5,2019-04-11,09:44:44,2
14185,22,42,8084,8,2019-04-11,09:45:48,1
14186,32,20,0,3,2019-04-11,09:46:17,1
14187,38,42,8414,8,2019-04-11,09:46:42,2
14187,63,42,8414,8,2019-04-11,09:46:42,2
14188,33,19,0,3,2019-04-11,09:46:58,2
14188,15,19,0,3,2019-04-11,09:46:58,1
14189,48,28,5609,5,2019-04-11,09:47:04,1
14190,37,20,0,3,2019-04-11,09:47:31,2
14190,84,20,0,3,2019-04-11,09:47:31,1
14191,26,18,0,3,2019-04-11,09:47:37,2
14192,39,20,100,3,2019-04-11,09:48:27,2
14192,84,20,100,3,2019-04-11,09:48:27,2
14193,61,18,0,3,2019-04-11,09:48:33,1
14194,50,30,5492,5,2019-04-11,09:49:30,1
14195,23,19,13,3,2019-04-11,09:50:15,2
14196,50,26,5531,5,2019-04-11,09:50:52,1
14197,49,26,5467,5,2019-04-11,09:50:57,1
14198,42,19,0,3,2019-04-11,09:51:20,2
14199,34,28,0,5,2019-04-11,09:51:56,2
14200,50,28,0,5,2019-04-11,09:51:57,1
14201,38,41,8157,8,2019-04-11,09:52:03,1
14201,63,41,8157,8,2019-04-11,09:52:03,1
14202,36,18,606,3,2019-04-11,09:52:25,1
14203,22,20,0,3,2019-04-11,09:52:32,1
14204,58,28,0,5,2019-04-11,09:52:51,1
14205,36,20,519,3,2019-04-11,09:53:18,2
14206,44,26,5352,5,2019-04-11,09:53:53,1
14206,77,26,5352,5,2019-04-11,09:53:53,1
14207,53,26,5609,5,2019-04-11,09:54:07,2
14207,70,26,5609,5,2019-04-11,09:54:07,1
14208,30,28,5777,5,2019-04-11,09:54:45,1
14208,75,28,5777,5,2019-04-11,09:54:45,1
14209,29,28,5032,5,2019-04-11,09:55:20,1
14209,69,28,5032,5,2019-04-11,09:55:20,1
14210,43,19,0,3,2019-04-11,09:56:47,1
14211,51,26,5699,5,2019-04-11,09:57:05,1
14211,2,26,5699,5,2019-04-11,09:57:05,1
14212,45,26,5016,5,2019-04-11,09:57:08,2
14213,35,42,8271,8,2019-04-11,09:57:08,2
14214,59,42,8056,8,2019-04-11,09:57:14,1
14214,14,42,8056,8,2019-04-11,09:57:14,1
14215,71,44,8101,8,2019-04-11,09:57:18,1
14216,32,20,640,3,2019-04-11,09:57:22,2
14217,45,26,5480,5,2019-04-11,09:58:07,1
14217,69,26,5480,5,2019-04-11,09:58:07,1
14218,46,28,5419,5,2019-04-11,09:58:26,2
14218,72,28,5419,5,2019-04-11,09:58:26,1
14219,30,30,0,5,2019-04-11,09:58:51,2
14220,25,19,372,3,2019-04-11,09:59:20,1
14221,55,18,0,3,2019-04-11,10:01:14,1
14222,24,30,5648,5,2019-04-11,10:01:16,1
14223,41,26,5020,5,2019-04-11,10:02:05,2
14223,65,26,5020,5,2019-04-11,10:02:05,1
14224,27,19,394,3,2019-04-11,10:02:23,1
14224,8,19,394,3,2019-04-11,10:02:23,1
14225,27,30,0,5,2019-04-11,10:02:36,2
14226,48,19,0,3,2019-04-11,10:02:39,1
14227,47,44,8487,8,2019-04-11,10:02:42,1
14227,78,44,8487,8,2019-04-11,10:02:42,1
14228,27,30,5762,5,2019-04-11,10:02:53,1
14229,24,20,0,3,2019-04-11,10:03:08,2
14230,33,20,0,3,2019-04-11,10:03:40,1
14231,33,18,0,3,2019-04-11,10:03:42,1
14232,26,18,0,3,2019-04-11,10:03:45,1
14233,48,26,5692,5,2019-04-11,10:03:46,1
14234,56,44,8475,8,2019-04-11,10:04:07,2
14234,20,44,8475,8,2019-04-11,10:04:07,1
14235,42,19,0,3,2019-04-11,10:04:11,1
14236,23,20,711,3,2019-04-11,10:04:24,2
14237,28,18,0,3,2019-04-11,10:04:25,2
14238,31,28,5041,5,2019-04-11,10:04:28,2
14239,46,19,318,3,2019-04-11,10:04:31,2
14240,41,28,0,5,2019-04-11,10:06:57,2
14240,84,28,0,5,2019-04-11,10:06:57,1
14241,59,30,5630,5,2019-04-11,10:06:57,1
14242,52,44,8274,8,2019-04-11,10:07:09,2
14243,28,42,8364,8,2019-04-11,10:07:44,1
14244,71,41,8225,8,2019-04-11,10:07:57,1
14245,32,26,5082,5,2019-04-11,10:08:31,2
14246,60,26,0,5,2019-04-11,10:08:46,2
14247,50,19,707,3,2019-04-11,10:09:48,2
14247,71,19,707,3,2019-04-11,10:09:48,1
14248,41,41,8481,8,2019-04-11,10:10:02,1
14248,65,41,8481,8,2019-04-11,10:10:02,2
14249,53,41,0,8,2019-04-11,10:10:56,1
14250,33,41,8349,8,2019-04-11,10:11:25,2
14250,49,41,8384,8,2019-04-11,10:11:25,1
14250,69,41,8384,8,2019-04-11,10:11:25,1
14251,25,42,8411,8,2019-04-11,10:11:39,1
14251,44,42,0,8,2019-04-11,10:11:39,2
14252,36,18,0,3,2019-04-11,10:11:50,2
14252,65,18,0,3,2019-04-11,10:11:50,2
14253,71,18,0,3,2019-04-11,10:11:55,1
14254,31,19,381,3,2019-04-11,10:12:12,2
14254,83,19,381,3,2019-04-11,10:12:12,1
14255,40,26,5461,5,2019-04-11,10:13:08,2
14255,63,26,5461,5,2019-04-11,10:13:08,1
14256,40,42,8167,8,2019-04-11,10:13:40,2
14256,65,42,8167,8,2019-04-11,10:13:40,1
14256,70,42,8167,8,2019-04-11,10:13:40,1
14257,46,18,0,3,2019-04-11,10:13:57,2
14258,40,30,5781,5,2019-04-11,10:14:34,2
14258,84,30,5781,5,2019-04-11,10:14:34,1
14259,60,44,0,8,2019-04-11,10:14:49,2
14259,4,44,0,8,2019-04-11,10:14:49,1
14260,58,42,8423,8,2019-04-11,10:14:50,1
14261,34,20,335,3,2019-04-11,10:15:04,2
14262,27,19,0,3,2019-04-11,10:15:54,2
14263,37,18,273,3,2019-04-11,10:16:19,2
14263,64,18,273,3,2019-04-11,10:16:19,2
14264,45,42,0,8,2019-04-11,10:16:41,2
14265,57,19,0,3,2019-04-11,10:16:48,2
14266,22,19,0,3,2019-04-11,10:17:15,2
14267,51,19,320,3,2019-04-11,10:17:32,2
14268,22,44,0,8,2019-04-11,10:17:50,1
14268,11,44,0,8,2019-04-11,10:17:50,1
14269,24,20,64,3,2019-04-11,10:17:55,1
14270,23,42,0,8,2019-04-11,10:18:03,1
14271,52,28,0,5,2019-04-11,10:18:07,2
14272,50,20,0,3,2019-04-11,10:18:28,1
14272,71,20,0,3,2019-04-11,10:18:28,1
14273,38,19,215,3,2019-04-11,10:18:37,2
14273,17,19,215,3,2019-04-11,10:18:37,1
14274,36,41,8164,8,2019-04-11,10:19:07,1
14275,24,28,5722,5,2019-04-11,10:19:16,1
14276,59,44,8344,8,2019-04-11,10:19:16,1
14276,70,44,8344,8,2019-04-11,10:19:16,1
14277,56,41,8110,8,2019-04-11,10:19:36,2
14278,61,41,8471,8,2019-04-11,10:20:16,1
14279,47,42,0,8,2019-04-11,10:20:28,1
14279,79,42,0,8,2019-04-11,10:20:28,1
14280,57,42,0,8,2019-04-11,10:20:31,2
14281,36,42,0,8,2019-04-11,10:20:32,1
14282,49,18,409,3,2019-04-11,10:20:34,1
14283,37,44,8347,8,2019-04-11,10:21:26,2
14284,29,20,520,3,2019-04-11,10:22:09,1
14285,50,28,5265,5,2019-04-11,10:22:15,1
14286,34,41,0,8,2019-04-11,10:22:34,2
14287,47,19,0,3,2019-04-11,10:23:15,2
14287,70,19,0,3,2019-04-11,10:23:15,1
14288,52,28,0,5,2019-04-11,10:23:32,1
14289,32,19,0,3,2019-04-11,10:23:39,2
14290,25,26,5139,5,2019-04-11,10:23:44,1
14291,49,28,5308,5,2019-04-11,10:24:20,1
14292,41,41,8073,8,2019-04-11,10:24:24,1
14292,63,41,8073,8,2019-04-11,10:24:24,2
14292,73,41,8073,8,2019-04-11,10:24:24,1
14293,25,41,8257,8,2019-04-11,10:24:35,1
14294,43,19,0,3,2019-04-11,10:25:21,1
14294,65,19,0,3,2019-04-11,10:25:21,2
14295,46,28,5633,5,2019-04-11,10:25:22,1
14295,79,28,5633,5,2019-04-11,10:25:22,1
14296,49,41,8264,8,2019-04-11,10:25:53,2
14297,26,44,8157,8,2019-04-11,10:26:10,1
14297,71,44,8157,8,2019-04-11,10:26:10,1
14298,28,26,0,5,2019-04-11,10:26:58,2
14299,37,30,5701,5,2019-04-11,10:26:58,1
14299,64,30,5701,5,2019-04-11,10:26:58,2
14300,38,41,8217,8,2019-04-11,10:27:13,2
14300,84,41,8217,8,2019-04-11,10:27:13,2
14300,70,41,8217,8,2019-04-11,10:27:13,1
14301,53,18,0,3,2019-04-11,10:27:19,2
14301,71,18,0,3,2019-04-11,10:27:19,1
14302,30,19,424,3,2019-04-11,10:27:19,1
14303,45,20,0,3,2019-04-11,10:27:20,2
14304,22,44,0,8,2019-04-11,10:27:33,1
14305,54,28,5719,5,2019-04-11,10:27:49,2
14306,43,41,8049,8,2019-04-11,10:27:58,1
14307,46,30,5779,5,2019-04-11,10:28:06,1
14308,33,19,376,3,2019-04-11,10:29:16,1
14309,49,41,8048,8,2019-04-11,10:29:56,2
14309,1,41,8048,8,2019-04-11,10:29:56,1
14310,49,41,8329,8,2019-04-11,10:29:58,2
14311,60,19,156,3,2019-04-11,10:30:03,1
14312,35,26,0,5,2019-04-11,10:30:24,2
14313,22,41,8003,8,2019-04-11,10:30:39,1
14314,33,44,8294,8,2019-04-11,10:30:44,2
14315,71,41,8158,8,2019-04-11,10:31:05,1
14316,39,18,80,3,2019-04-11,10:31:33,2
14316,64,18,80,3,2019-04-11,10:31:33,1
14317,26,20,169,3,2019-04-11,10:32:02,2
14318,44,20,148,3,2019-04-11,10:32:46,1
14319,42,30,5777,5,2019-04-11,10:33:01,2
14320,42,19,179,3,2019-04-11,10:33:11,1
14321,40,44,8483,8,2019-04-11,10:33:33,2
14321,84,44,8483,8,2019-04-11,10:33:33,2
14322,25,19,307,3,2019-04-11,10:33:58,2
14323,57,26,5664,5,2019-04-11,10:34:34,2
14323,78,26,5664,5,2019-04-11,10:34:34,1
14324,37,30,5770,5,2019-04-11,10:35:22,1
14324,65,30,5770,5,2019-04-11,10:35:22,2
14325,57,26,0,5,2019-04-11,10:35:35,2
14326,32,18,584,3,2019-04-11,10:36:09,1
14327,22,42,0,8,2019-04-11,10:36:09,2
14328,27,42,8135,8,2019-04-11,10:36:14,2
14329,59,18,472,3,2019-04-11,10:36:16,1
14330,55,19,486,3,2019-04-11,10:36:30,1
14331,41,30,5033,5,2019-04-11,10:36:39,2
14331,84,30,5033,5,2019-04-11,10:36:39,2
14332,53,20,0,3,2019-04-11,10:36:49,2
14333,33,26,5476,5,2019-04-11,10:36:56,1
14334,54,41,8082,8,2019-04-11,10:37:11,2
14335,28,30,5409,5,2019-04-11,10:37:33,2
14336,42,30,0,5,2019-04-11,10:37:40,1
14337,54,44,8272,8,2019-04-11,10:38:30,1
14337,10,44,8272,8,2019-04-11,10:38:30,1
14338,56,44,8061,8,2019-04-11,10:39:03,2
14339,39,19,0,3,2019-04-11,10:39:06,1
14339,84,19,0,3,2019-04-11,10:39:06,1
14340,51,19,676,3,2019-04-11,10:39:10,1
14340,72,19,676,3,2019-04-11,10:39:10,1
14341,34,44,8202,8,2019-04-11,10:39:42,2
14342,55,41,8480,8,2019-04-11,10:40:48,2
14343,27,44,8225,8,2019-04-11,10:40:55,1
14344,30,26,5485,5,2019-04-11,10:41:04,1
14345,58,20,428,3,2019-04-11,10:41:20,2
14346,71,30,5440,5,2019-04-11,10:42:00,1
14347,57,26,5001,5,2019-04-11,10:42:31,2
14348,32,44,0,8,2019-04-11,10:42:41,2
14349,58,18,600,3,2019-04-11,10:42:47,2
14350,60,19,758,3,2019-04-11,10:42:47,1
14351,34,30,5595,5,2019-04-11,10:42:55,1
14352,43,42,8455,8,2019-04-11,10:43:27,1
14353,54,20,88,3,2019-04-11,10:43:51,1
14354,25,41,0,8,2019-04-11,10:43:56,2
14355,33,30,0,5,2019-04-11,10:43:57,2
14356,42,41,8273,8,2019-04-11,10:44:23,2
14357,34,28,0,5,2019-04-11,10:44:45,1
14358,53,19,0,3,2019-04-11,10:45:04,1
14359,42,42,8423,8,2019-04-11,10:46:04,2
14359,82,42,8423,8,2019-04-11,10:46:04,1
14360,22,41,0,8,2019-04-11,10:46:10,1
14360,69,41,0,8,2019-04-11,10:46:10,1
14361,24,41,8086,8,2019-04-11,10:46:13,2
14362,41,44,0,8,2019-04-11,10:47:43,2
14362,84,44,0,8,2019-04-11,10:47:43,1
14363,49,28,0,5,2019-04-11,10:48:13,1
14364,23,28,5785,5,2019-04-11,10:48:15,2
14365,58,26,0,5,2019-04-11,10:48:24,1
14365,73,26,0,5,2019-04-11,10:48:24,1
14366,42,30,5283,5,2019-04-11,10:48:45,2
14367,35,41,8085,8,2019-04-11,10:49:13,1
14368,43,30,5149,5,2019-04-11,10:49:27,1
14369,59,26,5684,5,2019-04-11,10:49:37,1
14370,30,42,8009,8,2019-04-11,10:50:41,1
14371,38,20,0,3,2019-04-11,10:51:37,1
14372,33,30,5485,5,2019-04-11,10:51:41,2
14373,57,28,5498,5,2019-04-11,10:51:55,2
14373,78,28,5498,5,2019-04-11,10:51:55,1
14374,34,26,0,5,2019-04-11,10:51:58,2
14374,75,26,0,5,2019-04-11,10:51:58,1
14375,35,44,8058,8,2019-04-11,10:51:59,1
14376,30,30,5865,5,2019-04-11,10:52:27,2
14377,25,18,421,3,2019-04-11,10:52:42,1
14377,70,18,421,3,2019-04-11,10:52:42,1
14378,28,20,0,3,2019-04-11,10:53:17,2
14379,31,20,377,3,2019-04-11,10:53:44,1
14380,23,20,718,3,2019-04-11,10:54:04,1
14381,54,19,481,3,2019-04-11,10:54:15,1
14381,1,19,481,3,2019-04-11,10:54:15,1
14382,49,44,8476,8,2019-04-11,10:54:40,1
14383,31,42,8131,8,2019-04-11,10:54:48,2
14383,70,42,8131,8,2019-04-11,10:54:48,1
14384,51,28,5696,5,2019-04-11,10:55:32,1
14385,60,30,5294,5,2019-04-11,10:56:08,2
14386,54,30,5058,5,2019-04-11,10:57:05,2
14387,24,19,0,3,2019-04-11,10:57:09,1
14388,25,44,8202,8,2019-04-11,10:57:22,2
14389,61,28,0,5,2019-04-11,10:57:37,1
14390,46,44,0,8,2019-04-11,10:58:34,2
14390,73,44,0,8,2019-04-11,10:58:34,1
14391,53,18,0,3,2019-04-11,10:58:45,2
14392,44,30,0,5,2019-04-11,10:58:48,1
14393,31,41,8494,8,2019-04-11,10:58:51,1
14393,74,41,8494,8,2019-04-11,10:58:51,1
14393,7,41,8494,8,2019-04-11,10:58:51,1
14394,30,19,0,3,2019-04-11,10:58:59,2
14395,28,42,8041,8,2019-04-11,10:59:00,1
14396,71,44,8020,8,2019-04-11,10:59:41,1
14397,23,42,0,8,2019-04-11,11:00:00,1
14398,45,41,0,8,2019-04-11,11:00:13,2
14399,47,41,8375,8,2019-04-11,11:01:27,1
14399,70,41,8375,8,2019-04-11,11:01:27,1
14400,22,16,294,3,2019-04-11,11:02:09,1
14401,55,44,8130,8,2019-04-11,11:02:13,1
14402,35,42,0,8,2019-04-11,11:03:02,2
14402,74,42,0,8,2019-04-11,11:03:02,1
14403,58,27,5238,5,2019-04-11,11:03:05,2
14404,33,44,8438,8,2019-04-11,11:03:49,2
14405,31,17,0,3,2019-04-11,11:04:19,1
14405,69,17,0,3,2019-04-11,11:04:19,1
14406,71,42,0,8,2019-04-11,11:05:06,1
14407,57,41,8467,8,2019-04-11,11:05:23,1
14408,22,41,8382,8,2019-04-11,11:05:58,1
14409,59,27,5488,5,2019-04-11,11:06:09,1
14410,25,16,0,3,2019-04-11,11:06:53,1
14411,43,41,8342,8,2019-04-11,11:10:26,1
14412,41,44,8319,8,2019-04-11,11:10:32,1
14412,63,44,8319,8,2019-04-11,11:10:32,2
14412,21,44,8319,8,2019-04-11,11:10:32,1
14413,33,44,8485,8,2019-04-11,11:11:05,1
14414,54,41,8142,8,2019-04-11,11:13:09,1
14414,69,41,8142,8,2019-04-11,11:13:09,1
14415,32,30,0,5,2019-04-11,11:13:27,2
14416,25,41,8185,8,2019-04-11,11:13:33,1
14417,48,41,0,8,2019-04-11,11:14:26,1
14418,33,44,0,8,2019-04-11,11:14:26,2
14418,79,44,0,8,2019-04-11,11:14:26,1
14419,52,41,0,8,2019-04-11,11:14:38,1
14419,72,41,0,8,2019-04-11,11:14:38,1
14420,22,16,0,3,2019-04-11,11:15:12,2
14421,29,44,0,8,2019-04-11,11:16:44,2
14421,72,44,0,8,2019-04-11,11:16:44,1
14422,32,42,8482,8,2019-04-11,11:17:42,1
14423,38,27,0,5,2019-04-11,11:17:45,2
14423,65,27,0,5,2019-04-11,11:17:45,1
14423,71,27,0,5,2019-04-11,11:17:45,1
14424,43,16,0,3,2019-04-11,11:18:09,2
14425,40,42,8487,8,2019-04-11,11:20:42,1
14425,64,42,8487,8,2019-04-11,11:20:42,2
14426,36,42,8431,8,2019-04-11,11:21:24,1
14427,38,44,8138,8,2019-04-11,11:21:29,2
14427,63,44,8138,8,2019-04-11,11:21:29,2
14427,19,44,8138,8,2019-04-11,11:21:29,1
14428,71,42,0,8,2019-04-11,11:22:56,1
14429,33,27,0,5,2019-04-11,11:23:19,1
14430,35,41,8064,8,2019-04-11,11:24:12,2
14430,83,41,8064,8,2019-04-11,11:24:12,1
14431,54,42,0,8,2019-04-11,11:24:31,1
14431,8,42,0,8,2019-04-11,11:24:31,1
14432,50,17,689,3,2019-04-11,11:25:48,1
14433,42,30,5583,5,2019-04-11,11:25:52,1
14434,36,42,0,8,2019-04-11,11:26:39,2
14435,42,16,745,3,2019-04-11,11:26:53,1
14435,71,16,745,3,2019-04-11,11:26:53,1
14436,39,41,8008,8,2019-04-11,11:27:56,1
14436,84,41,8008,8,2019-04-11,11:27:56,2
14437,45,16,62,3,2019-04-11,11:28:46,2
14438,55,30,5196,5,2019-04-11,11:29:39,2
14438,69,30,5196,5,2019-04-11,11:29:39,1
14439,40,17,0,3,2019-04-11,11:32:45,1
14439,65,17,0,3,2019-04-11,11:32:45,2
14440,51,16,0,3,2019-04-11,11:32:56,1
14441,60,45,0,8,2019-04-11,11:33:34,2
14442,50,27,0,5,2019-04-11,11:36:13,2
14443,32,17,0,3,2019-04-11,11:36:49,1
14444,61,43,0,8,2019-04-11,11:37:48,1
14445,57,16,317,3,2019-04-11,11:42:02,2
14446,55,17,0,3,2019-04-11,11:42:23,2
14447,37,29,5026,5,2019-04-11,11:42:44,1
14447,65,29,5026,5,2019-04-11,11:42:44,1
14447,2,29,5026,5,2019-04-11,11:42:44,1
14448,34,43,0,8,2019-04-11,11:43:56,1
14449,43,17,0,3,2019-04-11,11:45:18,2
14449,72,17,0,3,2019-04-11,11:45:18,1
14450,55,29,5540,5,2019-04-11,11:45:28,2
14451,50,17,388,3,2019-04-11,11:46:20,2
14452,33,43,8119,8,2019-04-11,11:46:44,2
14452,77,43,8119,8,2019-04-11,11:46:44,1
14453,35,45,8120,8,2019-04-11,11:47:14,2
14454,25,43,0,8,2019-04-11,11:47:25,1
14455,25,43,8154,8,2019-04-11,11:47:27,2
14456,57,17,549,3,2019-04-11,11:48:16,1
14457,55,29,5782,5,2019-04-11,11:49:44,1
14458,34,16,320,3,2019-04-11,11:51:58,2
14459,36,16,0,3,2019-04-11,11:52:05,1
14460,23,43,0,8,2019-04-11,11:52:16,2
14461,25,27,5919,5,2019-04-11,11:52:35,2
14462,35,45,0,8,2019-04-11,11:52:39,2
14463,53,16,648,3,2019-04-11,11:52:43,2
14464,31,17,0,3,2019-04-11,11:53:30,2
14465,61,43,8111,8,2019-04-11,11:53:50,1
14466,25,30,5224,5,2019-04-11,11:55:56,2
14466,79,30,5224,5,2019-04-11,11:55:56,1
14467,44,45,0,8,2019-04-11,11:57:21,2
14468,54,27,0,5,2019-04-11,11:57:48,2
14469,59,45,0,8,2019-04-11,11:58:15,2
14469,71,45,0,8,2019-04-11,11:58:15,1
14470,47,45,8323,8,2019-04-11,11:58:17,2
14471,31,45,8406,8,2019-04-11,11:59:45,2
14472,54,30,5385,5,2019-04-11,11:59:58,1
14473,29,27,5197,5,2019-04-11,12:01:03,1
14473,70,27,5197,5,2019-04-11,12:01:03,1
14474,26,16,612,3,2019-04-11,12:01:36,2
14475,52,30,5153,5,2019-04-11,12:02:37,2
14476,25,17,621,3,2019-04-11,12:03:00,2
14477,45,27,5852,5,2019-04-11,12:06:15,2
14478,38,30,5311,5,2019-04-11,12:06:41,1
14478,65,30,5311,5,2019-04-11,12:06:41,2
14478,69,30,5311,5,2019-04-11,12:06:41,1
14479,44,45,0,8,2019-04-11,12:07:17,2
14480,58,17,0,3,2019-04-11,12:07:25,1
14480,78,17,0,3,2019-04-11,12:07:25,1
14481,45,27,5580,5,2019-04-11,12:10:02,2
14482,59,29,0,5,2019-04-11,12:12:55,1
14483,45,43,0,8,2019-04-11,12:13:03,1
14484,42,45,0,8,2019-04-11,12:14:26,1
14485,59,27,5274,5,2019-04-11,12:14:30,1
14485,77,27,5274,5,2019-04-11,12:14:30,1
14486,32,29,5789,5,2019-04-11,12:15:17,2
14487,26,29,0,5,2019-04-11,12:16:12,1
14488,42,30,0,5,2019-04-11,12:16:40,1
14489,32,29,0,5,2019-04-11,12:17:42,2
14490,48,17,0,3,2019-04-11,12:18:56,2
14490,82,17,0,3,2019-04-11,12:18:56,1
14491,32,43,8307,8,2019-04-11,12:20:20,1
14492,54,29,0,5,2019-04-11,12:21:08,1
14493,54,17,0,3,2019-04-11,12:21:40,2
14494,55,30,0,5,2019-04-11,12:22:06,1
14495,58,45,8365,8,2019-04-11,12:22:15,1
14496,56,27,0,5,2019-04-11,12:23:07,1
14497,61,30,0,5,2019-04-11,12:23:34,2
14498,54,29,5384,5,2019-04-11,12:24:18,2
14499,32,27,0,5,2019-04-11,12:28:29,2
14500,37,29,0,5,2019-04-11,12:28:55,2
14501,44,27,5123,5,2019-04-11,12:32:44,1
14502,48,45,8260,8,2019-04-11,12:33:00,1
14503,51,16,0,3,2019-04-11,12:34:05,2
14504,53,30,5772,5,2019-04-11,12:35:27,1
14505,47,30,5272,5,2019-04-11,12:37:00,1
14505,78,30,5272,5,2019-04-11,12:37:00,1
14506,42,17,0,3,2019-04-11,12:37:28,2
14507,56,16,187,3,2019-04-11,12:37:31,2
14508,58,17,0,3,2019-04-11,12:38:42,1
14508,18,17,0,3,2019-04-11,12:38:42,1
14509,27,17,0,3,2019-04-11,12:39:17,1
14510,61,16,510,3,2019-04-11,12:40:02,1
14511,55,45,8028,8,2019-04-11,12:41:00,1
14512,58,43,8406,8,2019-04-11,12:43:28,2
14513,23,43,8021,8,2019-04-11,12:43:37,2
14514,40,45,8256,8,2019-04-11,12:44:34,2
14514,84,45,8256,8,2019-04-11,12:44:34,1
14515,32,17,0,3,2019-04-11,12:44:39,1
14516,34,27,5132,5,2019-04-11,12:45:44,1
14517,46,45,8334,8,2019-04-11,12:47:49,2
14518,43,45,8021,8,2019-04-11,12:47:56,2
14518,82,45,8021,8,2019-04-11,12:47:56,1
14519,38,29,0,5,2019-04-11,12:48:18,1
14519,65,29,0,5,2019-04-11,12:48:18,3
14520,56,17,301,3,2019-04-11,12:49:03,2
14521,46,17,0,3,2019-04-11,12:49:22,2
14521,74,17,0,3,2019-04-11,12:49:22,1
14522,28,29,0,5,2019-04-11,12:49:37,1
14522,74,29,0,5,2019-04-11,12:49:37,1
14523,49,45,8021,8,2019-04-11,12:49:48,1
14523,77,45,8021,8,2019-04-11,12:49:48,1
14524,60,45,8473,8,2019-04-11,12:50:32,1
14525,56,29,5151,5,2019-04-11,12:51:33,2
14526,23,16,0,3,2019-04-11,12:51:34,2
14527,37,27,5720,5,2019-04-11,12:54:57,2
14527,65,27,5720,5,2019-04-11,12:54:57,2
14528,45,43,0,8,2019-04-11,12:55:10,1
14529,46,17,186,3,2019-04-11,13:01:42,1
14530,57,17,0,3,2019-04-11,13:02:25,2
14530,71,17,0,3,2019-04-11,13:02:25,1
14531,30,16,707,3,2019-04-11,13:03:22,1
14531,83,16,707,3,2019-04-11,13:03:22,1
14532,53,16,0,3,2019-04-11,13:03:48,2
