transaction_id,product_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,quantity
20405,54,2019-04-16,08:22:58,3,20,0,2
20406,26,2019-04-16,08:23:13,8,42,0,2
20406,74,2019-04-16,08:23:13,8,42,0,1
20407,56,2019-04-16,08:24:15,3,14,0,1
20408,38,2019-04-16,08:24:24,5,26,5483,2
20408,84,2019-04-16,08:24:24,5,26,5483,2
20409,59,2019-04-16,08:24:25,3,14,0,2
20410,23,2019-04-16,08:24:53,8,6,0,1
20411,32,2019-04-16,08:25:03,5,28,0,1
20412,29,2019-04-16,08:25:37,8,44,0,2
20413,53,2019-04-16,08:26:06,8,44,0,1
20414,25,2019-04-16,08:26:10,8,6,0,2
20414,6,2019-04-16,08:26:10,8,6,0,1
20415,43,2019-04-16,08:26:23,3,16,0,2
20416,53,2019-04-16,08:27:52,3,14,342,2
20417,55,2019-04-16,08:28:42,5,12,0,2
20418,48,2019-04-16,08:29:03,8,42,0,2
20419,60,2019-04-16,08:29:26,5,12,0,1
20419,75,2019-04-16,08:29:26,5,12,0,1
20420,44,2019-04-16,08:29:59,5,28,0,2
20421,35,2019-04-16,08:30:16,5,12,5239,2
20421,76,2019-04-16,08:30:16,5,12,5239,1
20422,31,2019-04-16,08:30:20,3,16,0,2
20423,54,2019-04-16,08:30:25,8,6,0,1
20424,61,2019-04-16,08:30:29,5,12,0,2
20424,71,2019-04-16,08:30:29,5,12,0,1
20425,25,2019-04-16,08:31:33,3,16,0,2
20426,22,2019-04-16,08:31:34,8,44,0,1
20427,49,2019-04-16,08:31:41,8,42,8059,1
20428,52,2019-04-16,08:32:54,3,16,0,2
20429,39,2019-04-16,08:33:10,8,6,0,1
20429,65,2019-04-16,08:33:10,8,6,0,2
20430,38,2019-04-16,08:33:13,8,6,0,2
20430,63,2019-04-16,08:33:13,8,6,0,2
20430,77,2019-04-16,08:33:13,8,6,0,1
20431,55,2019-04-16,08:33:25,8,44,0,2
20431,78,2019-04-16,08:33:25,8,44,0,1
20432,53,2019-04-16,08:33:39,8,6,0,2
20432,70,2019-04-16,08:33:39,8,6,0,1
20433,28,2019-04-16,08:33:40,3,20,70,1
20434,38,2019-04-16,08:34:18,5,28,0,3
20434,84,2019-04-16,08:34:18,5,28,0,2
20434,74,2019-04-16,08:34:18,5,28,0,1
20435,29,2019-04-16,08:34:43,5,12,0,2
20436,33,2019-04-16,08:34:46,3,14,48,2
20437,25,2019-04-16,08:34:49,3,16,0,2
20438,57,2019-04-16,08:35:12,8,42,0,1
20438,78,2019-04-16,08:35:12,8,42,0,1
20439,30,2019-04-16,08:35:14,3,16,560,2
20440,59,2019-04-16,08:35:58,3,14,0,1
20441,39,2019-04-16,08:36:06,5,26,0,1
20441,84,2019-04-16,08:36:06,5,26,0,2
20442,36,2019-04-16,08:36:12,5,12,0,2
20442,8,2019-04-16,08:36:12,5,12,0,1
20443,52,2019-04-16,08:36:13,3,20,0,1
20444,87,2019-04-16,08:36:17,5,28,0,2
20444,72,2019-04-16,08:36:17,5,28,0,1
20444,21,2019-04-16,08:36:17,5,28,0,1
20445,34,2019-04-16,08:36:32,3,16,0,1
20446,52,2019-04-16,08:36:42,8,6,0,1
20447,33,2019-04-16,08:38:18,3,16,0,1
20448,50,2019-04-16,08:38:21,5,26,0,1
20449,34,2019-04-16,08:38:26,3,16,234,2
20449,74,2019-04-16,08:38:26,3,16,234,1
20450,56,2019-04-16,08:38:34,3,20,0,1
20450,69,2019-04-16,08:38:34,3,20,0,1
20451,41,2019-04-16,08:38:57,5,28,0,2
20451,63,2019-04-16,08:38:57,5,28,0,2
20452,30,2019-04-16,08:40:10,3,20,0,2
20452,72,2019-04-16,08:40:10,3,20,0,1
20453,32,2019-04-16,08:40:39,5,28,5681,1
20453,3,2019-04-16,08:40:39,5,28,5681,1
20454,53,2019-04-16,08:41:30,5,26,0,1
20455,57,2019-04-16,08:42:40,3,20,83,1
20456,26,2019-04-16,08:42:47,3,20,0,1
20457,48,2019-04-16,08:42:56,5,28,0,1
20458,48,2019-04-16,08:43:17,5,28,5498,1
20459,56,2019-04-16,08:43:40,8,42,0,2
20460,40,2019-04-16,08:43:49,3,14,0,2
20460,63,2019-04-16,08:43:49,3,14,0,1
20461,23,2019-04-16,08:43:49,3,20,0,1
20462,33,2019-04-16,08:44:43,8,6,8000,2
20463,29,2019-04-16,08:45:54,3,14,0,1
20464,36,2019-04-16,08:46:00,5,26,0,2
20465,41,2019-04-16,08:46:06,8,6,0,1
20465,78,2019-04-16,08:46:06,8,6,0,1
20466,33,2019-04-16,08:47:22,5,12,0,1
20467,87,2019-04-16,08:47:55,8,44,8303,1
20467,72,2019-04-16,08:47:55,8,44,8303,1
20468,44,2019-04-16,08:48:05,3,16,0,1
20469,45,2019-04-16,08:48:08,5,26,5755,1
20470,52,2019-04-16,08:48:09,3,16,0,2
20471,44,2019-04-16,08:49:04,8,44,8328,2
20472,23,2019-04-16,08:49:22,5,12,0,3
20473,48,2019-04-16,08:49:47,5,26,5208,1
20474,50,2019-04-16,08:49:49,5,28,0,1
20475,49,2019-04-16,08:49:56,3,14,0,1
20476,46,2019-04-16,08:50:05,5,12,5568,1
20477,44,2019-04-16,08:50:54,8,42,0,2
20477,74,2019-04-16,08:50:54,8,42,0,1
20478,35,2019-04-16,08:51:15,5,26,0,1
20478,11,2019-04-16,08:51:15,5,26,0,1
20479,55,2019-04-16,08:51:32,3,14,0,2
20480,33,2019-04-16,08:51:37,3,20,0,1
20481,48,2019-04-16,08:51:52,3,16,0,2
20482,34,2019-04-16,08:51:53,5,12,0,1
20483,61,2019-04-16,08:51:54,3,20,0,2
20484,49,2019-04-16,08:51:57,8,6,0,1
20485,39,2019-04-16,08:52:48,3,16,0,2
20485,84,2019-04-16,08:52:48,3,16,0,2
20486,48,2019-04-16,08:52:55,5,28,0,3
20486,79,2019-04-16,08:52:55,5,28,0,1
20486,3,2019-04-16,08:52:55,5,28,0,1
20487,37,2019-04-16,08:53:05,8,6,8359,2
20488,59,2019-04-16,08:53:09,3,16,520,2
20488,17,2019-04-16,08:53:09,3,16,520,1
20489,44,2019-04-16,08:54:05,3,20,0,2
20490,37,2019-04-16,08:55:32,3,20,0,2
20490,64,2019-04-16,08:55:32,3,20,0,1
20491,34,2019-04-16,08:55:43,3,14,0,1
20492,44,2019-04-16,08:55:58,8,42,0,2
20493,57,2019-04-16,08:56:12,3,20,0,1
20494,38,2019-04-16,08:56:35,8,42,8166,1
20495,22,2019-04-16,08:57:02,3,20,0,2
20496,58,2019-04-16,08:57:07,3,14,0,2
20497,36,2019-04-16,08:57:17,5,12,0,1
20498,25,2019-04-16,08:57:25,8,6,0,2
20499,87,2019-04-16,08:57:30,8,6,8030,1
20499,72,2019-04-16,08:57:30,8,6,8030,1
20500,26,2019-04-16,08:57:51,5,12,0,1
20501,34,2019-04-16,08:57:55,5,26,0,1
20502,58,2019-04-16,08:58:54,3,16,540,2
20503,40,2019-04-16,08:59:00,8,42,0,1
20503,63,2019-04-16,08:59:00,8,42,0,1
20504,38,2019-04-16,08:59:05,3,14,0,2
20504,64,2019-04-16,08:59:05,3,14,0,2
20505,55,2019-04-16,08:59:11,5,12,0,1
20505,71,2019-04-16,08:59:11,5,12,0,1
20506,59,2019-04-16,08:59:17,8,44,0,1
20507,31,2019-04-16,08:59:38,5,12,5055,2
20508,34,2019-04-16,08:59:40,3,14,0,2
20509,46,2019-04-16,09:00:15,8,6,8278,1
20510,39,2019-04-16,09:00:41,3,14,0,2
20510,63,2019-04-16,09:00:41,3,14,0,2
20511,55,2019-04-16,09:01:03,5,28,5323,1
20512,28,2019-04-16,09:01:05,3,14,0,1
20513,46,2019-04-16,09:01:31,3,16,0,1
20514,47,2019-04-16,09:01:46,5,28,0,1
20515,54,2019-04-16,09:01:53,5,28,5504,2
20516,23,2019-04-16,09:02:04,3,20,0,2
20517,42,2019-04-16,09:02:18,3,14,40,1
20518,32,2019-04-16,09:02:22,3,16,0,1
20519,46,2019-04-16,09:03:13,3,16,0,2
20520,24,2019-04-16,09:03:26,3,14,0,2
20520,73,2019-04-16,09:03:26,3,14,0,1
20521,87,2019-04-16,09:04:21,8,42,8123,1
20521,72,2019-04-16,09:04:21,8,42,8123,1
20521,44,2019-04-16,09:04:21,8,42,8051,2
20522,29,2019-04-16,09:04:38,5,26,0,1
20522,69,2019-04-16,09:04:38,5,26,0,1
20523,54,2019-04-16,09:04:42,8,42,0,1
20524,87,2019-04-16,09:04:52,8,6,0,2
20524,73,2019-04-16,09:04:52,8,6,0,1
20525,33,2019-04-16,09:05:15,5,28,0,2
20526,46,2019-04-16,09:05:31,3,20,645,1
20527,36,2019-04-16,09:05:34,5,12,0,1
20528,24,2019-04-16,09:06:20,3,16,0,2
20529,31,2019-04-16,09:07:39,8,6,0,1
20530,32,2019-04-16,09:07:41,3,20,0,1
20530,74,2019-04-16,09:07:41,3,20,0,1
20531,61,2019-04-16,09:07:45,3,20,0,2
20532,22,2019-04-16,09:07:47,3,20,0,1
20532,13,2019-04-16,09:07:47,3,20,0,1
20533,46,2019-04-16,09:07:47,5,28,5699,2
20534,38,2019-04-16,09:08:16,5,26,0,1
20534,63,2019-04-16,09:08:16,5,26,0,2
20534,83,2019-04-16,09:08:16,5,26,0,1
20535,25,2019-04-16,09:08:27,3,16,0,2
20535,74,2019-04-16,09:08:27,3,16,0,1
20536,44,2019-04-16,09:08:28,8,6,0,1
20536,71,2019-04-16,09:08:28,8,6,0,1
20537,49,2019-04-16,09:08:34,8,44,8374,1
20538,23,2019-04-16,09:08:39,3,20,151,2
20539,36,2019-04-16,09:09:05,3,14,0,1
20539,69,2019-04-16,09:09:05,3,14,0,1
20540,44,2019-04-16,09:09:14,3,14,0,2
20540,75,2019-04-16,09:09:14,3,14,0,1
20541,33,2019-04-16,09:09:14,5,26,5006,1
20542,33,2019-04-16,09:09:54,8,42,0,1
20542,17,2019-04-16,09:09:54,8,42,0,1
20543,46,2019-04-16,09:10:03,3,14,0,2
20544,61,2019-04-16,09:10:33,5,12,5711,1
20545,40,2019-04-16,09:10:41,3,14,0,1
20545,63,2019-04-16,09:10:41,3,14,0,1
20546,39,2019-04-16,09:10:43,3,14,0,2
20546,84,2019-04-16,09:10:43,3,14,0,2
20547,28,2019-04-16,09:10:52,5,28,0,2
20547,70,2019-04-16,09:10:52,5,28,0,1
20548,22,2019-04-16,09:10:53,5,28,5506,1
20549,51,2019-04-16,09:11:05,5,28,0,1
20550,33,2019-04-16,09:11:07,3,16,0,2
20551,24,2019-04-16,09:11:09,8,6,0,2
20552,61,2019-04-16,09:11:10,3,14,0,2
20552,70,2019-04-16,09:11:10,3,14,0,1
20553,54,2019-04-16,09:11:28,3,20,0,2
20554,54,2019-04-16,09:11:43,3,16,0,2
20555,59,2019-04-16,09:11:43,5,12,5726,1
20556,29,2019-04-16,09:11:48,3,20,0,1
20557,87,2019-04-16,09:11:50,5,12,0,2
20558,61,2019-04-16,09:11:51,5,26,0,2
20558,79,2019-04-16,09:11:51,5,26,0,1
20559,53,2019-04-16,09:12:18,5,12,0,1
20560,26,2019-04-16,09:12:19,5,28,0,2
20560,69,2019-04-16,09:12:19,5,28,0,1
20561,56,2019-04-16,09:12:20,5,12,0,2
20562,48,2019-04-16,09:12:42,5,26,0,1
20562,71,2019-04-16,09:12:42,5,26,0,1
20563,57,2019-04-16,09:12:43,5,26,5063,1
20564,54,2019-04-16,09:12:47,5,28,0,1
20565,38,2019-04-16,09:12:58,3,20,0,1
20565,84,2019-04-16,09:12:58,3,20,0,2
20565,74,2019-04-16,09:12:58,3,20,0,1
20565,9,2019-04-16,09:12:58,3,20,0,1
20566,44,2019-04-16,09:13:30,5,12,0,2
20567,38,2019-04-16,09:13:53,8,42,8266,1
20567,63,2019-04-16,09:13:53,8,42,8266,1
20568,61,2019-04-16,09:14:26,3,14,0,1
20569,36,2019-04-16,09:14:39,8,44,0,2
20570,58,2019-04-16,09:14:49,8,44,8396,1
20571,51,2019-04-16,09:15:01,5,12,0,1
20572,33,2019-04-16,09:15:11,3,20,0,2
20572,1,2019-04-16,09:15:11,3,20,0,1
20573,47,2019-04-16,09:15:39,8,6,0,1
20573,74,2019-04-16,09:15:39,8,6,0,1
20574,47,2019-04-16,09:15:47,5,12,5302,2
20575,22,2019-04-16,09:16:41,8,6,8020,1
20576,56,2019-04-16,09:16:55,3,16,0,1
20577,87,2019-04-16,09:17:30,8,42,0,1
20578,44,2019-04-16,09:17:43,5,26,0,1
20579,53,2019-04-16,09:17:54,5,26,0,2
20580,48,2019-04-16,09:18:18,5,26,0,1
20581,41,2019-04-16,09:18:42,8,42,0,1
20581,78,2019-04-16,09:18:42,8,42,0,1
20582,54,2019-04-16,09:18:43,8,44,8311,1
20583,61,2019-04-16,09:18:54,3,14,0,1
20584,58,2019-04-16,09:19:46,3,16,0,1
20585,46,2019-04-16,09:19:54,3,14,0,2
20586,38,2019-04-16,09:20:02,8,42,8128,1
20586,65,2019-04-16,09:20:02,8,42,8128,2
20587,87,2019-04-16,09:20:26,5,28,0,1
20588,47,2019-04-16,09:20:29,3,20,0,2
20589,50,2019-04-16,09:21:11,3,16,0,2
20589,74,2019-04-16,09:21:11,3,16,0,1
20590,47,2019-04-16,09:21:22,5,26,5412,1
20591,42,2019-04-16,09:21:23,3,16,0,2
20592,24,2019-04-16,09:21:42,8,6,0,2
20593,51,2019-04-16,09:22:51,5,12,0,1
20594,48,2019-04-16,09:23:09,5,26,5856,1
20595,37,2019-04-16,09:23:33,8,42,0,1
20595,16,2019-04-16,09:23:33,8,42,0,1
20596,49,2019-04-16,09:23:47,8,6,0,1
20596,78,2019-04-16,09:23:47,8,6,0,1
20597,30,2019-04-16,09:23:57,5,28,0,1
20598,25,2019-04-16,09:24:28,3,14,0,1
20599,61,2019-04-16,09:24:31,5,12,0,1
20600,33,2019-04-16,09:25:23,3,16,0,2
20601,32,2019-04-16,09:25:23,3,20,0,2
20602,51,2019-04-16,09:26:01,8,44,0,1
20603,42,2019-04-16,09:26:05,8,44,0,1
20603,78,2019-04-16,09:26:05,8,44,0,1
20604,24,2019-04-16,09:26:28,8,6,0,2
20604,2,2019-04-16,09:26:28,8,6,0,1
20605,33,2019-04-16,09:26:29,5,12,0,2
20606,44,2019-04-16,09:27:10,8,6,0,2
20607,24,2019-04-16,09:27:10,8,44,0,1
20607,16,2019-04-16,09:27:10,8,44,0,1
20608,31,2019-04-16,09:28:23,3,14,0,1
20609,61,2019-04-16,09:29:29,8,6,8253,1
20610,50,2019-04-16,09:29:39,5,12,0,2
20611,52,2019-04-16,09:30:02,8,6,8015,1
20611,75,2019-04-16,09:30:02,8,6,8015,1
20612,61,2019-04-16,09:30:26,3,20,0,1
20613,23,2019-04-16,09:31:47,3,16,392,2
20614,46,2019-04-16,09:31:53,8,42,0,2
20615,32,2019-04-16,09:31:54,8,6,0,1
20615,79,2019-04-16,09:31:54,8,6,0,1
20616,23,2019-04-16,09:32:04,8,6,0,1
20617,58,2019-04-16,09:32:41,5,12,0,1
20618,55,2019-04-16,09:33:10,3,20,0,1
20619,58,2019-04-16,09:33:12,3,16,0,1
20620,49,2019-04-16,09:33:12,8,6,8060,1
20621,75,2019-04-16,09:33:17,8,42,0,1
20622,28,2019-04-16,09:33:52,3,20,0,2
20622,75,2019-04-16,09:33:52,3,20,0,1
20623,50,2019-04-16,09:33:59,3,16,0,1
20624,58,2019-04-16,09:34:11,8,42,0,2
20625,37,2019-04-16,09:34:26,8,44,0,1
20625,69,2019-04-16,09:34:26,8,44,0,1
20626,29,2019-04-16,09:34:35,5,28,5935,1
20626,71,2019-04-16,09:34:35,5,28,5935,1
20627,34,2019-04-16,09:34:40,5,12,0,1
20628,54,2019-04-16,09:35:16,3,14,0,2
20629,33,2019-04-16,09:35:44,3,20,0,1
20630,27,2019-04-16,09:35:48,3,20,0,1
20631,43,2019-04-16,09:35:55,8,42,8326,2
20631,78,2019-04-16,09:35:55,8,42,8326,1
20632,32,2019-04-16,09:36:21,5,28,0,2
20632,79,2019-04-16,09:36:21,5,28,0,1
20633,25,2019-04-16,09:36:36,3,14,0,1
20634,41,2019-04-16,09:36:38,5,26,0,1
20634,64,2019-04-16,09:36:38,5,26,0,2
20635,43,2019-04-16,09:36:58,8,6,0,1
20635,79,2019-04-16,09:36:58,8,6,0,1
20636,42,2019-04-16,09:37:03,8,42,8245,1
20636,72,2019-04-16,09:37:03,8,42,8245,1
20637,51,2019-04-16,09:37:07,5,26,0,1
20637,79,2019-04-16,09:37:07,5,26,0,1
20638,46,2019-04-16,09:37:33,5,26,0,2
20639,46,2019-04-16,09:37:41,3,16,0,1
20640,23,2019-04-16,09:37:41,3,20,332,1
20641,54,2019-04-16,09:38:21,5,28,5844,1
20642,25,2019-04-16,09:39:20,3,20,0,2
20643,44,2019-04-16,09:39:22,3,14,0,1
20643,77,2019-04-16,09:39:22,3,14,0,1
20644,54,2019-04-16,09:39:32,8,6,8166,1
20645,50,2019-04-16,09:39:45,3,16,0,2
20646,57,2019-04-16,09:39:51,3,20,0,1
20647,29,2019-04-16,09:40:04,3,16,0,2
20648,23,2019-04-16,09:40:32,3,16,227,1
20649,36,2019-04-16,09:40:53,5,12,0,2
20650,23,2019-04-16,09:41:01,3,20,533,1
20650,73,2019-04-16,09:41:01,3,20,533,1
20651,38,2019-04-16,09:41:32,3,14,0,2
20651,63,2019-04-16,09:41:32,3,14,0,2
20652,37,2019-04-16,09:41:54,8,44,0,1
20652,65,2019-04-16,09:41:54,8,44,0,2
20653,49,2019-04-16,09:42:13,8,6,0,2
20653,77,2019-04-16,09:42:13,8,6,0,1
20654,42,2019-04-16,09:42:20,8,42,8029,1
20655,40,2019-04-16,09:42:31,3,14,0,2
20655,84,2019-04-16,09:42:31,3,14,0,1
20656,35,2019-04-16,09:42:37,8,44,8335,1
20657,25,2019-04-16,09:42:40,8,42,0,1
20658,47,2019-04-16,09:42:49,3,16,0,2
20658,74,2019-04-16,09:42:49,3,16,0,1
20659,49,2019-04-16,09:42:49,8,44,0,2
20659,12,2019-04-16,09:42:49,8,44,0,1
20660,41,2019-04-16,09:43:05,8,42,0,2
20660,65,2019-04-16,09:43:05,8,42,0,1
20661,53,2019-04-16,09:43:37,8,44,8439,1
20661,71,2019-04-16,09:43:37,8,44,8439,1
20662,49,2019-04-16,09:44:47,5,12,0,2
20663,41,2019-04-16,09:45:04,8,42,8400,2
20663,84,2019-04-16,09:45:04,8,42,8400,1
20663,75,2019-04-16,09:45:04,8,42,8400,1
20664,44,2019-04-16,09:45:05,8,42,0,1
20665,57,2019-04-16,09:45:18,3,14,0,1
20666,57,2019-04-16,09:45:43,3,16,0,1
20667,39,2019-04-16,09:46:06,5,26,5672,2
20667,63,2019-04-16,09:46:06,5,26,5672,1
20668,27,2019-04-16,09:46:08,5,12,0,1
20668,5,2019-04-16,09:46:08,5,12,0,1
20669,23,2019-04-16,09:46:21,5,28,0,2
20670,30,2019-04-16,09:47:05,5,12,5870,2
20670,73,2019-04-16,09:47:05,5,12,5870,1
20671,52,2019-04-16,09:47:23,5,28,5802,2
20672,32,2019-04-16,09:47:24,5,26,0,1
20673,22,2019-04-16,09:47:43,3,16,0,1
20673,76,2019-04-16,09:47:43,3,16,0,1
20674,48,2019-04-16,09:47:47,5,12,0,1
20675,33,2019-04-16,09:47:54,8,44,0,2
20676,30,2019-04-16,09:47:57,3,16,0,1
20676,71,2019-04-16,09:47:57,3,16,0,1
20677,56,2019-04-16,09:48:00,3,14,0,1
20678,43,2019-04-16,09:48:10,5,12,0,1
20679,32,2019-04-16,09:49:08,3,20,749,2
20679,70,2019-04-16,09:49:08,3,20,749,1
20680,36,2019-04-16,09:50:28,5,28,0,1
20681,54,2019-04-16,09:51:10,3,16,553,1
20682,27,2019-04-16,09:51:25,8,44,0,1
20683,53,2019-04-16,09:51:39,5,28,5442,2
20684,61,2019-04-16,09:52:17,5,26,0,1
20685,36,2019-04-16,09:52:23,5,28,0,1
20686,35,2019-04-16,09:52:42,3,16,0,2
20687,31,2019-04-16,09:53:38,3,14,0,1
20688,23,2019-04-16,09:53:59,8,44,0,2
20688,78,2019-04-16,09:53:59,8,44,0,1
20689,40,2019-04-16,09:54:17,8,42,0,1
20689,64,2019-04-16,09:54:17,8,42,0,2
20689,5,2019-04-16,09:54:17,8,42,0,1
20690,32,2019-04-16,09:54:22,5,28,0,1
20690,69,2019-04-16,09:54:22,5,28,0,1
20691,60,2019-04-16,09:54:23,5,28,0,2
20692,60,2019-04-16,09:54:42,5,12,0,1
20693,50,2019-04-16,09:55:10,3,14,499,2
20694,87,2019-04-16,09:55:23,8,42,0,1
20694,79,2019-04-16,09:55:23,8,42,0,1
20694,72,2019-04-16,09:55:23,8,42,0,1
20695,30,2019-04-16,09:55:57,3,14,0,2
20696,53,2019-04-16,09:56:04,5,12,5368,2
20697,36,2019-04-16,09:56:39,3,14,0,1
20698,53,2019-04-16,09:56:45,5,12,0,2
20699,56,2019-04-16,09:57:08,8,6,0,1
20700,49,2019-04-16,09:57:10,3,16,560,1
20701,44,2019-04-16,09:57:43,8,42,8147,2
20702,43,2019-04-16,09:58:32,8,44,0,1
20703,23,2019-04-16,09:58:36,5,26,0,2
20704,58,2019-04-16,09:58:37,5,12,0,2
20705,52,2019-04-16,09:58:48,3,14,0,1
20706,54,2019-04-16,09:59:08,3,20,432,1
20707,44,2019-04-16,09:59:28,5,12,5181,2
20707,72,2019-04-16,09:59:28,5,12,5181,1
20708,29,2019-04-16,09:59:56,5,28,0,1
20709,51,2019-04-16,10:00:20,3,16,0,2
20709,78,2019-04-16,10:00:20,3,16,0,1
20710,42,2019-04-16,10:00:28,3,16,0,1
20710,72,2019-04-16,10:00:28,3,16,0,1
20711,57,2019-04-16,10:00:42,5,28,5509,1
20712,39,2019-04-16,10:00:45,8,44,0,2
20712,64,2019-04-16,10:00:45,8,44,0,2
20713,57,2019-04-16,10:00:58,5,12,5282,1
20714,34,2019-04-16,10:01:52,3,20,325,1
20714,78,2019-04-16,10:01:52,3,20,325,1
20715,44,2019-04-16,10:01:55,8,6,8210,2
20715,78,2019-04-16,10:01:55,8,6,8210,1
20716,57,2019-04-16,10:01:58,8,6,0,1
20717,31,2019-04-16,10:01:59,3,16,0,1
20717,79,2019-04-16,10:01:59,3,16,0,1
20718,71,2019-04-16,10:03:10,5,12,5906,1
20719,58,2019-04-16,10:03:58,3,16,0,2
20720,52,2019-04-16,10:04:09,5,28,0,2
20721,33,2019-04-16,10:04:14,3,16,0,1
20722,57,2019-04-16,10:04:29,5,28,0,1
20723,58,2019-04-16,10:05:11,5,12,0,1
20724,32,2019-04-16,10:05:30,8,44,0,2
20725,26,2019-04-16,10:06:00,8,6,8398,1
20726,53,2019-04-16,10:06:12,3,16,0,1
20727,55,2019-04-16,10:06:21,8,42,8289,1
20728,60,2019-04-16,10:06:58,3,20,0,1
20729,25,2019-04-16,10:07:27,8,42,0,2
20730,23,2019-04-16,10:07:32,8,42,0,1
20731,29,2019-04-16,10:07:46,8,6,0,2
20732,52,2019-04-16,10:08:26,3,14,0,1
20733,35,2019-04-16,10:08:27,5,12,0,2
20734,42,2019-04-16,10:08:45,3,16,444,1
20735,53,2019-04-16,10:08:56,8,42,8458,2
20736,59,2019-04-16,10:09:28,3,16,34,1
20736,72,2019-04-16,10:09:28,3,16,34,1
20737,56,2019-04-16,10:09:53,8,44,0,1
20737,8,2019-04-16,10:09:53,8,44,0,1
20738,49,2019-04-16,10:10:04,3,14,0,1
20739,87,2019-04-16,10:10:20,8,42,0,1
20739,72,2019-04-16,10:10:20,8,42,0,1
20740,53,2019-04-16,10:10:26,3,14,463,1
20741,28,2019-04-16,10:10:42,5,12,0,1
20742,33,2019-04-16,10:11:19,8,6,0,2
20742,76,2019-04-16,10:11:19,8,6,0,1
20743,46,2019-04-16,10:11:24,3,16,0,1
20744,58,2019-04-16,10:11:36,3,14,0,1
20745,60,2019-04-16,10:11:38,3,16,0,2
20746,47,2019-04-16,10:11:45,5,28,0,2
20747,54,2019-04-16,10:12:18,5,12,0,1
20748,41,2019-04-16,10:12:55,3,16,0,2
20748,84,2019-04-16,10:12:55,3,16,0,2
20748,79,2019-04-16,10:12:55,3,16,0,1
20749,27,2019-04-16,10:13:07,8,44,0,1
20749,75,2019-04-16,10:13:07,8,44,0,1
20750,37,2019-04-16,10:13:12,8,6,0,1
20750,63,2019-04-16,10:13:12,8,6,0,1
20751,48,2019-04-16,10:13:19,5,28,5102,1
20752,32,2019-04-16,10:13:32,3,14,12,2
20752,72,2019-04-16,10:13:32,3,14,12,1
20753,37,2019-04-16,10:13:42,3,16,162,2
20753,64,2019-04-16,10:13:42,3,16,162,2
20754,24,2019-04-16,10:13:50,3,14,0,1
20755,38,2019-04-16,10:14:08,5,12,5183,2
20755,65,2019-04-16,10:14:08,5,12,5183,1
20755,15,2019-04-16,10:14:08,5,12,5183,1
20756,31,2019-04-16,10:14:40,8,42,8104,1
20757,41,2019-04-16,10:14:46,3,20,0,2
20758,56,2019-04-16,10:15:17,5,26,5756,2
20758,69,2019-04-16,10:15:17,5,26,5756,1
20759,23,2019-04-16,10:16:40,8,6,0,2
20760,35,2019-04-16,10:17:13,5,12,0,1
20760,78,2019-04-16,10:17:13,5,12,0,1
20760,8,2019-04-16,10:17:13,5,12,0,1
20761,26,2019-04-16,10:17:24,5,26,5386,2
20762,59,2019-04-16,10:18:06,3,20,0,1
20762,69,2019-04-16,10:18:06,3,20,0,1
20763,26,2019-04-16,10:18:14,3,16,0,2
20764,36,2019-04-16,10:18:29,3,16,0,2
20764,79,2019-04-16,10:18:29,3,16,0,1
20765,59,2019-04-16,10:18:31,8,44,0,2
20766,51,2019-04-16,10:18:47,3,20,0,2
20767,25,2019-04-16,10:19:28,3,14,0,2
20768,31,2019-04-16,10:19:42,5,26,0,1
20769,29,2019-04-16,10:20:12,8,44,0,1
20769,75,2019-04-16,10:20:12,8,44,0,1
20770,27,2019-04-16,10:20:36,8,44,0,2
20770,4,2019-04-16,10:20:36,8,44,0,1
20771,42,2019-04-16,10:20:50,3,16,392,2
20771,72,2019-04-16,10:20:50,3,16,392,1
20772,61,2019-04-16,10:21:02,8,44,8388,1
20773,32,2019-04-16,10:21:13,8,44,0,1
20773,76,2019-04-16,10:21:13,8,44,0,1
20773,32,2019-04-16,10:21:13,8,44,8366,1
20774,26,2019-04-16,10:21:41,3,20,652,2
20775,29,2019-04-16,10:21:42,8,42,0,2
20776,32,2019-04-16,10:22:04,3,16,0,2
20777,29,2019-04-16,10:22:19,3,20,0,2
20778,23,2019-04-16,10:22:59,8,6,0,1
20779,38,2019-04-16,10:23:01,8,6,8036,1
20779,84,2019-04-16,10:23:01,8,6,8036,2
20779,74,2019-04-16,10:23:01,8,6,8036,1
20780,56,2019-04-16,10:24:25,3,14,0,2
20781,24,2019-04-16,10:24:42,8,6,0,2
20782,32,2019-04-16,10:24:46,8,44,0,2
20783,47,2019-04-16,10:24:56,5,26,5396,1
20783,78,2019-04-16,10:24:56,5,26,5396,1
20784,40,2019-04-16,10:25:32,8,42,0,2
20785,55,2019-04-16,10:25:40,3,20,0,1
20786,41,2019-04-16,10:26:05,8,42,8056,1
20786,63,2019-04-16,10:26:05,8,42,8056,1
20787,60,2019-04-16,10:26:12,3,16,0,2
20788,41,2019-04-16,10:26:32,5,28,0,1
20788,63,2019-04-16,10:26:32,5,28,0,1
20789,59,2019-04-16,10:26:37,5,26,0,2
20790,47,2019-04-16,10:27:48,3,16,0,2
20791,54,2019-04-16,10:27:53,5,12,0,2
20792,44,2019-04-16,10:28:10,3,20,0,1
20793,87,2019-04-16,10:28:24,8,42,0,1
20793,72,2019-04-16,10:28:24,8,42,0,1
20794,55,2019-04-16,10:28:35,5,26,0,2
